Unnamed: 0,eo_code,eo_model_name,eo_model_id,strategy_id,eo_description,teh_mesto,mvz,eo_class_code,eo_class_description,eo_main_code,eo_main_description,eo_main_class_code,eo_main_class_description,teh_mesto_description,level_upper,code,level_1,level_1_code,level_2_code,level_2_path,level_3_code,level_5,level_6,level_7,level_8,operation_start_date,avearage_day_operation_hours,operation_finish_date,level_1_description,constr_type,avearage_day_operation_hours_updated,avearage_day_operation_hours 2,operation_status 01.03.2022,Дата ввода в экспл.(полностью включая день),Плановая дата вывода из эксплуат.(полностью включая день),Наработка 1.03.2022,ТипЕдОборуд,constr_type_description,Дата списания,Дата последнего капитального ремонта,Вышестоящая ЕО,Unnamed: 42,Unnamed: 43
56102,100000065529,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №715,11-RUD-CGTR-SEBT-CD14,1113011920,E01_01,Самосвалы карьерные,100000065529,Самосвал карьерный 793D №715,E01_01,Самосвалы карьерные,Самосвал карьерный №715,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD14,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-04-12,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,12.04.2018,,"29687,56",,,,,,,
56184,100000065530,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №716,11-RUD-CGTR-SEBT-CD15,1113011920,E01_01,Самосвалы карьерные,100000065530,Самосвал карьерный 793D №716,E01_01,Самосвалы карьерные,Самосвал карьерный №716,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD15,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-04-25,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,25.04.2018,,"28767,89",,,,,,,
56225,100000065531,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №718,11-RUD-CGTR-SEBT-CD17,1113011920,E01_01,Самосвалы карьерные,100000065531,Самосвал карьерный 793D №718,E01_01,Самосвалы карьерные,Самосвал карьерный №718,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD17,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-05-03,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,03.05.2018,,"29845,78",,,,,,,
56412,100000065532,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №719,11-RUD-CGTR-SEBT-CD18,1113011920,E01_01,Самосвалы карьерные,100000065532,Самосвал карьерный 793D №719,E01_01,Самосвалы карьерные,Самосвал карьерный №719,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD18,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-05-11,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,11.05.2018,,"28927,41",,,,,,,
56534,100000065535,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №720,11-RUD-CGTR-SEBT-CD19,1113011920,E01_01,Самосвалы карьерные,100000065535,Самосвал карьерный 793D №720,E01_01,Самосвалы карьерные,Самосвал карьерный №720,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD19,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-05-18,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,18.05.2018,,"28027,71",,,,,,,
56549,100000065536,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №721,11-RUD-CGTR-SEBT-CD20,1113011920,E01_01,Самосвалы карьерные,100000065536,Самосвал карьерный 793D №721,E01_01,Самосвалы карьерные,Самосвал карьерный №721,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD20,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-05-24,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,24.05.2018,,"28975,65",,,,,,,
56764,100000065537,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №722,11-RUD-CGTR-SEBT-CD21,1113011920,E01_01,Самосвалы карьерные,100000065537,Самосвал карьерный 793D №722,E01_01,Самосвалы карьерные,Самосвал карьерный №722,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD21,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-05-31,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,31.05.2018,,"28584,87",,,,,,,
56766,100000065538,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №723,11-RUD-CGTR-SEBT-CD22,1113011920,E01_01,Самосвалы карьерные,100000065538,Самосвал карьерный 793D №723,E01_01,Самосвалы карьерные,Самосвал карьерный №723,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD22,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-06-25,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,25.06.2018,,28470,,,,,,,
56767,100000065539,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №724,11-RUD-CGTR-SEBT-CD23,1113011920,E01_01,Самосвалы карьерные,100000065539,Самосвал карьерный 793D №724,E01_01,Самосвалы карьерные,Самосвал карьерный №724,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD23,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-06-30,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,30.06.2018,,"28034,25",,,,,,,
56772,100000065540,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №725,11-RUD-CGTR-SEBT-CD24,1113011920,E01_01,Самосвалы карьерные,100000065540,Самосвал карьерный 793D №725,E01_01,Самосвалы карьерные,Самосвал карьерный №725,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD24,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-07-16,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,16.07.2018,,"27914,81",,,,,,,
56773,100000065541,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №726,11-RUD-CGTR-SEBT-CD25,1113011920,E01_01,Самосвалы карьерные,100000065541,Самосвал карьерный 793D №726,E01_01,Самосвалы карьерные,Самосвал карьерный №726,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD25,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-07-28,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,28.07.2018,,"27200,12",,,,,,,
56774,100000065542,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №727,11-RUD-CGTR-SEBT-CD26,1113011920,E01_01,Самосвалы карьерные,100000065542,Самосвал карьерный 793D №727,E01_01,Самосвалы карьерные,Самосвал карьерный №727,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD26,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-08-02,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,02.08.2018,,"26747,91",,,,,,,
56793,100000065543,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №728,11-RUD-CGTR-SEBT-CD27,1113011920,E01_01,Самосвалы карьерные,100000065543,Самосвал карьерный 793D №728,E01_01,Самосвалы карьерные,Самосвал карьерный №728,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD27,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-08-10,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,10.08.2018,,"26267,43",,,,,,,
56813,100000065544,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №729,11-RUD-CGTR-SEBT-CD28,1113011920,E01_01,Самосвалы карьерные,100000065544,Самосвал карьерный 793D №729,E01_01,Самосвалы карьерные,Самосвал карьерный №729,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD28,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-08-17,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,17.08.2018,,"27142,71",,,,,,,
56826,100000065546,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №730,11-RUD-CGTR-SEBT-CD29,1113011920,E01_01,Самосвалы карьерные,100000065546,Самосвал карьерный 793D №730,E01_01,Самосвалы карьерные,Самосвал карьерный №730,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD29,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-08-24,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,24.08.2018,,"26193,11",,,,,,,
56833,100000065547,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №731,11-RUD-CGTR-SEBT-CD30,1113011920,E01_01,Самосвалы карьерные,100000065547,Самосвал карьерный 793D №731,E01_01,Самосвалы карьерные,Самосвал карьерный №731,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD30,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-09-03,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,03.09.2018,,"26608,46",,,,,,,
56869,100000065548,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №732,11-RUD-CGTR-SEBT-CD31,1113011920,E01_01,Самосвалы карьерные,100000065548,Самосвал карьерный 793D №732,E01_01,Самосвалы карьерные,Самосвал карьерный №732,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD31,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-09-10,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,10.09.2018,,"26706,54",,,,,,,
56872,100000065512,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №733,11-RUD-CGTR-SEBT-CD32,1113011920,E01_01,Самосвалы карьерные,100000065512,Самосвал карьерный 793D №733,E01_01,Самосвалы карьерные,Самосвал карьерный №733,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD32,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-09-15,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,15.09.2018,,"24285,15",,,,,,,
57079,100000065513,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №734,11-RUD-CGTR-SEBT-CD33,1113011920,E01_01,Самосвалы карьерные,100000065513,Самосвал карьерный 793D №734,E01_01,Самосвалы карьерные,Самосвал карьерный №734,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD33,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-09-20,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,20.09.2018,,"26560,52",,,,,,,
57086,100000065511,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №735,11-RUD-CGTR-SEBT-CD34,1113011920,E01_01,Самосвалы карьерные,100000065511,Самосвал карьерный 793D №735,E01_01,Самосвалы карьерные,Самосвал карьерный №735,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD34,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2018-09-30,20.7,2030-01-01,Олимпиадинский ГОК,960003596,"20,7","20,7",Эксплуатация,30.09.2018,,"26186,64",,,,,,,
57952,100000026804,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №736,11-RUD-CGTR-SEBT-CD35,1113011920,E01_01,Самосвалы карьерные,100000026804,Самосвал карьерный 793D №736,E01_01,Самосвалы карьерные,Самосвал карьерный №736,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD35,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2019-09-06,21.0,2030-01-01,Олимпиадинский ГОК,960003596,21,21,Эксплуатация,06.09.2019,,"19562,33",,,,,,,
58047,100000026805,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №737,11-RUD-CGTR-SEBT-CD36,1113011920,E01_01,Самосвалы карьерные,100000026805,Самосвал карьерный 793D №737,E01_01,Самосвалы карьерные,Самосвал карьерный №737,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD36,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2019-10-01,21.0,2030-01-01,Олимпиадинский ГОК,960003596,21,21,Эксплуатация,01.10.2019,,"18458,13",,,,,,,
58175,100000026806,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №738,11-RUD-CGTR-SEBT-CD37,1113011920,E01_01,Самосвалы карьерные,100000026806,Самосвал карьерный 793D №738,E01_01,Самосвалы карьерные,Самосвал карьерный №738,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD37,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2019-10-24,21.0,2030-01-01,Олимпиадинский ГОК,960003596,21,21,Эксплуатация,24.10.2019,,"18592,39",,,,,,,
58183,100000026807,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №739,11-RUD-CGTR-SEBT-CD38,1113011920,E01_01,Самосвалы карьерные,100000026807,Самосвал карьерный 793D №739,E01_01,Самосвалы карьерные,Самосвал карьерный №739,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD38,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2019-11-06,21.0,2030-01-01,Олимпиадинский ГОК,960003596,21,21,Эксплуатация,06.11.2019,,"17367,68",,,,,,,
58252,100000026808,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №740,11-RUD-CGTR-SEBT-CD39,1113011920,E01_01,Самосвалы карьерные,100000026808,Самосвал карьерный 793D №740,E01_01,Самосвалы карьерные,Самосвал карьерный №740,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD39,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2019-11-14,21.0,2030-01-01,Олимпиадинский ГОК,960003596,21,21,Эксплуатация,14.11.2019,,"17429,6",,,,,,,
58275,100000026809,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №741,11-RUD-CGTR-SEBT-CD40,1113011920,E01_01,Самосвалы карьерные,100000026809,Самосвал карьерный 793D №741,E01_01,Самосвалы карьерные,Самосвал карьерный №741,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD40,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2019-11-23,21.0,2030-01-01,Олимпиадинский ГОК,960003596,21,21,Эксплуатация,23.11.2019,,"17506,43",,,,,,,
58291,100000026810,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №742,11-RUD-CGTR-SEBT-CD41,1113011920,E01_01,Самосвалы карьерные,100000026810,Самосвал карьерный 793D №742,E01_01,Самосвалы карьерные,Самосвал карьерный №742,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD41,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2019-12-16,21.0,2030-01-01,Олимпиадинский ГОК,960003596,21,21,Эксплуатация,16.12.2019,,"17191,8",,,,,,,
58424,100000036418,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №743,11-RUD-CGTR-SEBT-CD42,1113011920,E01_01,Самосвалы карьерные,100000036418,Самосвал карьерный 793D №743,E01_01,Самосвалы карьерные,Самосвал карьерный №743,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD42,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2019-12-21,21.0,2030-01-01,Олимпиадинский ГОК,960003596,21,21,Эксплуатация,21.12.2019,,"16378,22",,,,,,,
58476,100000036420,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №744,11-RUD-CGTR-SEBT-CD43,1113011920,E01_01,Самосвалы карьерные,100000036420,Самосвал карьерный 793D №744,E01_01,Самосвалы карьерные,Самосвал карьерный №744,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD43,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-01-01,21.0,2030-01-01,Олимпиадинский ГОК,960003596,21,21,Эксплуатация,01.01.2020,,"15840,08",,,,,,,
58487,100000036421,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №745,11-RUD-CGTR-SEBT-CD44,1113011920,E01_01,Самосвалы карьерные,100000036421,Самосвал карьерный 793D №745,E01_01,Самосвалы карьерные,Самосвал карьерный №745,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD44,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-01-03,21.0,2030-01-01,Олимпиадинский ГОК,960003596,21,21,Эксплуатация,03.01.2020,,"15543,18",,,,,,,
58554,100000054847,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №746,11-RUD-CGTR-SEBT-CD45,1113011920,E01_01,Самосвалы карьерные,100000054847,Самосвал карьерный 793D №746,E01_01,Самосвалы карьерные,Самосвал карьерный №746,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD45,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-10-06,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,06.10.2020,,11167,,,,,,,
58566,100000054846,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №747,11-RUD-CGTR-SEBT-CD46,1113011920,E01_01,Самосвалы карьерные,100000054846,Самосвал карьерный 793D №747,E01_01,Самосвалы карьерные,Самосвал карьерный №747,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD46,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-10-08,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,08.10.2020,,11431,,,,,,,
58691,100000054848,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №748,11-RUD-CGTR-SEBT-CD47,1113011920,E01_01,Самосвалы карьерные,100000054848,Самосвал карьерный 793D №748,E01_01,Самосвалы карьерные,Самосвал карьерный №748,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD47,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-10-11,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,11.10.2020,,"11372,19",,,,,,,
58766,100000054849,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №749,11-RUD-CGTR-SEBT-CD48,1113011920,E01_01,Самосвалы карьерные,100000054849,Самосвал карьерный 793D №749,E01_01,Самосвалы карьерные,Самосвал карьерный №749,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD48,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-10-19,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,19.10.2020,,"11159,25",,,,,,,
58773,100000054851,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №751,11-RUD-CGTR-SEBT-CD50,1113011920,E01_01,Самосвалы карьерные,100000054851,Самосвал карьерный 793D №751,E01_01,Самосвалы карьерные,Самосвал карьерный №751,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD50,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-10-29,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,29.10.2020,,"10697,8",,,,,,,
59557,100000054850,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №750,11-RUD-CGTR-SEBT-CD49,1113011920,E01_01,Самосвалы карьерные,100000054850,Самосвал карьерный 793D №750,E01_01,Самосвалы карьерные,Самосвал карьерный №750,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD49,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-11-12,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,12.11.2020,,"10812,3",,,,,,,
59561,100000054852,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №752,11-RUD-CGTR-SEBT-CD51,1113011920,E01_01,Самосвалы карьерные,100000054852,Самосвал карьерный 793D №752,E01_01,Самосвалы карьерные,Самосвал карьерный №752,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD51,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-11-20,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,20.11.2020,,"10469,12",,,,,,,
59596,100000054853,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №753,11-RUD-CGTR-SEBT-CD52,1113011920,E01_01,Самосвалы карьерные,100000054853,Самосвал карьерный 793D №753,E01_01,Самосвалы карьерные,Самосвал карьерный №753,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD52,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-11-23,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,23.11.2020,,"10510,78",,,,,,,
59605,100000054854,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №754,11-RUD-CGTR-SEBT-CD53,1113011920,E01_01,Самосвалы карьерные,100000054854,Самосвал карьерный 793D №754,E01_01,Самосвалы карьерные,Самосвал карьерный №754,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD53,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-11-28,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,28.11.2020,,10384,,,,,,,
59618,100000054855,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №755,11-RUD-CGTR-SEBT-CD54,1113011920,E01_01,Самосвалы карьерные,100000054855,Самосвал карьерный 793D №755,E01_01,Самосвалы карьерные,Самосвал карьерный №755,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD54,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-12-07,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,07.12.2020,,"10036,57",,,,,,,
59631,100000054856,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №756,11-RUD-CGTR-SEBT-CD55,1113011920,E01_01,Самосвалы карьерные,100000054856,Самосвал карьерный 793D №756,E01_01,Самосвалы карьерные,Самосвал карьерный №756,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD55,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-12-11,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,11.12.2020,,"9345,92",,,,,,,
59646,100000054857,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №757,11-RUD-CGTR-SEBT-CD56,1113011920,E01_01,Самосвалы карьерные,100000054857,Самосвал карьерный 793D №757,E01_01,Самосвалы карьерные,Самосвал карьерный №757,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD56,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-12-18,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,18.12.2020,,"9791,13",,,,,,,
59650,100000054858,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №758,11-RUD-CGTR-SEBT-CD57,1113011920,E01_01,Самосвалы карьерные,100000054858,Самосвал карьерный 793D №758,E01_01,Самосвалы карьерные,Самосвал карьерный №758,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD57,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2020-12-25,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,25.12.2020,,9869,,,,,,,
59683,100000054859,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №759,11-RUD-CGTR-SEBT-CD58,1113011920,E01_01,Самосвалы карьерные,100000054859,Самосвал карьерный 793D №759,E01_01,Самосвалы карьерные,Самосвал карьерный №759,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD58,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-01-15,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,15.01.2021,,"9330,96",,,,,,,
59684,100000054860,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №760,11-RUD-CGTR-SEBT-CD59,1113011920,E01_01,Самосвалы карьерные,100000054860,Самосвал карьерный 793D №760,E01_01,Самосвалы карьерные,Самосвал карьерный №760,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD59,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-02-01,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,01.02.2021,,"8564,22",,,,,,,
